,Unnamed: 0,Event_ID,Event_Title,Event_Date,Event_Day,Event_Type,Race_Date,Race_Time,Race_Name,Race_Classification,Race_Band,Race_Category
153,153,239126,Team Milton Keynes Bowl Spring Series (Cancelled),02/05/21,Sun,Closed Circuit,2 May 21,14:55,Men's Cat 3/4 race,Regional C,,"3rd, 4th"
154,154,239126,Team Milton Keynes Bowl Spring Series (Cancelled),02/05/21,Sun,Closed Circuit,2 May 21,15:35,Women's race 2/3/4/J,Regional C,,"2nd, 3rd, 4th, Junior"
155,155,239126,Team Milton Keynes Bowl Spring Series (Cancelled),02/05/21,Sun,Closed Circuit,2 May 21,16:15,Men's Cat 2/3 race,Regional C,,"2nd, 3rd"
156,156,239126,Team Milton Keynes Bowl Spring Series (Cancelled),02/05/21,Sun,Closed Circuit,2 May 21,16:55,Men's Juniors,Regional C,,Junior
158,158,239731,Velo Schils Northern Gateway Circuit Races,02/05/21,Sun,Closed Circuit,2 May 21,12:00,Dogodog Photography - 3rd & 4thCategory,Regional C,,"3rd, 4th"
159,159,239731,Velo Schils Northern Gateway Circuit Races,02/05/21,Sun,Closed Circuit,2 May 21,12:40,Frinton Tarmacadam and Paving E/1/2/3 (Race 1 of 2),Regional C,,"1st, 2nd, 3rd, Elite"
160,160,239731,Velo Schils Northern Gateway Circuit Races,02/05/21,Sun,Closed Circuit,2 May 21,13:15,WisdomDesign - 4th Category Race,Regional C,,4th
161,161,239731,Velo Schils Northern Gateway Circuit Races,02/05/21,Sun,Closed Circuit,2 May 21,13:50,Stonefield Farm Shop E1/2/3 (Race 2 of 2),Regional C,,"1st, 2nd, 3rd, Elite"
163,163,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Rippers (10-12),Non-Ranking,,10-12
164,164,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Rippers (10-12) Female,Non-Ranking,,10-12
165,165,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Grand Veteran,Non-Ranking,,
166,166,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Grand Veteran Female,Non-Ranking,,
167,167,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Junior,Non-Ranking,,
168,168,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Junior Female,Non-Ranking,,
169,169,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Juvenile,Non-Ranking,,Juvenile
170,170,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Juvenile Female,Non-Ranking,,Juvenile
171,171,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Master,Non-Ranking,,"Master, N/A"
172,172,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Master Female,Non-Ranking,,
173,173,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Pro Elite,Non-Ranking,,
174,174,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Pro Elite Female,Non-Ranking,,
175,175,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Senior,Non-Ranking,,
176,176,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Senior Female,Non-Ranking,,
177,177,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Veteran,Non-Ranking,,
178,178,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Veteran Female,Non-Ranking,,
179,179,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Youth,Non-Ranking,,
180,180,240518,4X Family Fun race - Harthill 2021,02/05/21,Sun,MTB 4X,2 May 21,09:30,Youth Female,Non-Ranking,,
182,182,236921,A bit Like Ixworth Criterium races just at Trinity Park,03/05/21,Mon,Closed Circuit,3 May 21,15:15,1/2/3,Regional C,,"1st, 2nd, 3rd"
183,183,236921,A bit Like Ixworth Criterium races just at Trinity Park,03/05/21,Mon,Closed Circuit,3 May 21,14:15,4th Cat only,Regional C,,4th
184,184,236921,A bit Like Ixworth Criterium races just at Trinity Park,03/05/21,Mon,Closed Circuit,3 May 21,12:15,1/2/3/4 Women,Regional C,,"1st, 2nd, 3rd, 4th"
185,185,236921,A bit Like Ixworth Criterium races just at Trinity Park,03/05/21,Mon,Closed Circuit,3 May 21,13:15,Masters 50+,Regional C,,"1st, 2nd, 3rd, 4th, Elite, N/A"
186,186,236921,A bit Like Ixworth Criterium races just at Trinity Park,03/05/21,Mon,Closed Circuit,3 May 21,11:15,U16 Boys,Youth Only,,A
187,187,236921,A bit Like Ixworth Criterium races just at Trinity Park,03/05/21,Mon,Closed Circuit,3 May 21,11:15,U16 Girls,Youth Only,,A
188,188,236921,A bit Like Ixworth Criterium races just at Trinity Park,03/05/21,Mon,Closed Circuit,3 May 21,10:30,U14 Boys,Youth Only,,B
189,189,236921,A bit Like Ixworth Criterium races just at Trinity Park,03/05/21,Mon,Closed Circuit,3 May 21,10:30,U14 Girls,Youth Only,,B
190,190,236921,A bit Like Ixworth Criterium races just at Trinity Park,03/05/21,Mon,Closed Circuit,3 May 21,10:00,U12 Boys,Youth Only,,C
191,191,236921,A bit Like Ixworth Criterium races just at Trinity Park,03/05/21,Mon,Closed Circuit,3 May 21,10:00,U12 Girls,Youth Only,,C
193,193,237246,Gravity presents Descend Mini DH Championships,03/05/21,Mon,MTB DH,3 May 21,09:00,Juvenile Female,Non-Ranking,,Juvenile
194,194,237246,Gravity presents Descend Mini DH Championships,03/05/21,Mon,MTB DH,3 May 21,09:00,Juvenile Male,Non-Ranking,,Juvenile
195,195,237246,Gravity presents Descend Mini DH Championships,03/05/21,Mon,MTB DH,3 May 21,09:00,Rippers 10-12,Non-Ranking,,12 and under
196,196,237246,Gravity presents Descend Mini DH Championships,03/05/21,Mon,MTB DH,3 May 21,09:00,Rippers 8-10,Non-Ranking,,12 and under
197,197,237246,Gravity presents Descend Mini DH Championships,03/05/21,Mon,MTB DH,3 May 21,09:00,Youth Female,Non-Ranking,,Youth
198,198,237246,Gravity presents Descend Mini DH Championships,03/05/21,Mon,MTB DH,3 May 21,09:00,Youth Male,Non-Ranking,,Youth
200,200,236502,Miche West Thames League RND 7,04/05/21,Tue,Closed Circuit,4 May 21,19:05,E/1/2/3,Regional C,,"1st, 2nd, 3rd, Elite"
201,201,236502,Miche West Thames League RND 7,04/05/21,Tue,Closed Circuit,4 May 21,19:05,3rd Cat only,Regional C,,3rd
202,202,236502,Miche West Thames League RND 7,04/05/21,Tue,Closed Circuit,4 May 21,18:30,4th Cat only,Regional C,,4th
204,204,239332,SACA Salt Ayre Tuesday Round 2,04/05/21,Tue,Closed Circuit,4 May 21,18:30,4th Only,Regional C,,4th
205,205,239332,SACA Salt Ayre Tuesday Round 2,04/05/21,Tue,Closed Circuit,4 May 21,19:30,E/1/2/3,Regional C,,"1st, 2nd, 3rd, Elite"
207,207,238079,The Santini Bovingdon Bomber Crit Series 2021 Rd #1,05/05/21,Wed,Closed Circuit,5 May 21,19:10,Men 4th Cat only,Regional C,,"4th, Junior"
208,208,238079,The Santini Bovingdon Bomber Crit Series 2021 Rd #1,05/05/21,Wed,Closed Circuit,5 May 21,19:45,W3/4,Regional C,,"3rd, 4th"
210,210,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,18:46,Under 10 Open race,Non-Ranking,,
211,211,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,18:45,Under 12 Open race,Non-Ranking,,
212,212,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:40,Junior Male,MTB Regional C,,Junior
213,213,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Junior Female,MTB Regional C,,Junior
214,214,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Sport Male,MTB Regional C,,Sport
215,215,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Sport Female,MTB Regional C,,Sport
216,216,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Expert Male,MTB Regional C,MTB XC Regional C,Expert
217,217,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Veteran 40-49 Male,MTB Regional C,,Veteran
218,218,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Veteran 40-49 Female,MTB Regional C,,Veteran
219,219,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Elite Female Beastway r3,MTB Regional C,MTB XC Regional C,Elite
220,220,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Elite Male Beastway r3,MTB Regional C,MTB XC Regional C,Elite
221,221,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Expert Female Beastway r3,MTB Regional C,MTB XC Regional C,Expert
222,222,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Men's Beastway R1 or full series,MTB Regional C,MTB XC Regional C,"Elite, Expert, G/Vet, Junior, Master, S/Vet, Senior, Sport, Veteran"
223,223,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Women's Beastway r1 or full series,MTB Regional C,MTB XC Regional C,"Elite, Expert, G/Vet, Junior, Master, S/Vet, Senior, Sport, Veteran"
224,224,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Junior Female Beastway r3 (1),MTB Regional C,MTB XC Regional C,Junior
225,225,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Veteran 50-59 Female Beastway r3,MTB Regional C,,G/Vet
226,226,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Veteran 50-59 Male Beastway r3,MTB Regional C,MTB XC Regional C,G/Vet
227,227,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Veteran 60+ Female Beastway r3,MTB Regional C,MTB XC Regional C,S/Vet
228,228,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:30,Veteran 60+ Male,MTB Regional C,,S/Vet
229,229,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:40,Youth B Male,MTB Regional C,,Youth
230,230,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:40,Youth Female,MTB Regional C,,Youth
231,231,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:40,Youth A Men,MTB Regional C,,Youth
232,232,238135,Beastway 2021 Round 1,05/05/21,Wed,MTB XC,5 May 21,19:40,Youth & Juvenile r1 or Full Series,MTB Regional C,MTB XC Regional C,"Juvenile, Youth"
234,234,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,18:00,U8 Boys,Youth Only,,E
235,235,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,18:00,U8 Girls,Youth Only,,E
236,236,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,18:00,U10 Race 1,Youth Only,,D
237,237,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,18:00,U10 Race 2,Youth Only,,D
238,238,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,18:15,U12 Race 1,Youth Only,,C
239,239,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,18:15,U12 Race 2,Youth Only,,C
240,240,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,18:30,U14 Boys,Youth Only,,B
241,241,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,18:30,U14 Girls,Youth Only,,B
242,242,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,18:30,U16 Boys,Youth Only,,A
243,243,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,18:30,U16 Girls,Youth Only,,A
244,244,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,19:00,3rd Cat only,Regional C,,"3rd, Junior"
245,245,238875,PORTSMOUTH EVENING CIRCUTS 2021 #4,05/05/21,Wed,Closed Circuit,5 May 21,19:30,E/1/2/3,Regional C,Band 3,"1st, 2nd, 3rd, Elite, Junior"
247,247,238901,Azeus Convene Track League - Round 5,05/05/21,Wed,Track League,5 May 21,18:00,Youth,Youth Only,,"A, B, C, D, E, N/A"
248,248,238901,Azeus Convene Track League - Round 5,05/05/21,Wed,Track League,5 May 21,19:00,Senior,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
250,250,238978,Sussex Cycle Racing League Track League #4 (Cancelled),05/05/21,Wed,Track League,5 May 21,18:45,Senior A,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
251,251,238978,Sussex Cycle Racing League Track League #4 (Cancelled),05/05/21,Wed,Track League,5 May 21,18:45,Senior B,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
252,252,238978,Sussex Cycle Racing League Track League #4 (Cancelled),05/05/21,Wed,Track League,5 May 21,18:45,Senior C,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
253,253,238978,Sussex Cycle Racing League Track League #4 (Cancelled),05/05/21,Wed,Track League,5 May 21,18:45,Youth Major,Youth Only,,"A, B, C, D, E"
254,254,238978,Sussex Cycle Racing League Track League #4 (Cancelled),05/05/21,Wed,Track League,5 May 21,18:45,Youth Minor,Youth Only,,"A, B, C, D, E"
256,256,239837,White Rose Youth League - Wednesday 1,05/05/21,Wed,Closed Circuit,5 May 21,20:30,U16 Boys,Youth Only,,A
257,257,239837,White Rose Youth League - Wednesday 1,05/05/21,Wed,Closed Circuit,5 May 21,01:00,U16 Girls,Youth Only,,A
258,258,239837,White Rose Youth League - Wednesday 1,05/05/21,Wed,Closed Circuit,5 May 21,20:00,U14 Boys,Youth Only,,B
259,259,239837,White Rose Youth League - Wednesday 1,05/05/21,Wed,Closed Circuit,5 May 21,19:30,U14 Girls,Youth Only,,"A, B"
260,260,239837,White Rose Youth League - Wednesday 1,05/05/21,Wed,Closed Circuit,5 May 21,19:15,U12 Boys,Youth Only,,C
261,261,239837,White Rose Youth League - Wednesday 1,05/05/21,Wed,Closed Circuit,5 May 21,01:00,U12 Girls,Youth Only,,C
262,262,239837,White Rose Youth League - Wednesday 1,05/05/21,Wed,Closed Circuit,5 May 21,19:00,U10 Boys,Youth Only,,D
263,263,239837,White Rose Youth League - Wednesday 1,05/05/21,Wed,Closed Circuit,5 May 21,01:00,U10 Girls,Youth Only,,D
264,264,239837,White Rose Youth League - Wednesday 1,05/05/21,Wed,Closed Circuit,5 May 21,01:00,U8 Boys,Youth Only,,E
265,265,239837,White Rose Youth League - Wednesday 1,05/05/21,Wed,Closed Circuit,5 May 21,01:00,U8 Girls,Youth Only,,E
267,267,240935,Salt Ayre Cog Set Youth Races Week 3 - Supported by the Edge Cycleworks,05/05/21,Wed,Closed Circuit,5 May 21,18:30,U8 Girls,Youth Only,,E
268,268,240935,Salt Ayre Cog Set Youth Races Week 3 - Supported by the Edge Cycleworks,05/05/21,Wed,Closed Circuit,5 May 21,18:30,U8 Boys,Youth Only,,E
269,269,240935,Salt Ayre Cog Set Youth Races Week 3 - Supported by the Edge Cycleworks,05/05/21,Wed,Closed Circuit,5 May 21,18:30,U10 Girls,Youth Only,,D
270,270,240935,Salt Ayre Cog Set Youth Races Week 3 - Supported by the Edge Cycleworks,05/05/21,Wed,Closed Circuit,5 May 21,18:30,U10 Boys,Youth Only,,D
271,271,240935,Salt Ayre Cog Set Youth Races Week 3 - Supported by the Edge Cycleworks,05/05/21,Wed,Closed Circuit,5 May 21,18:45,U12 Boys,Youth Only,,C
272,272,240935,Salt Ayre Cog Set Youth Races Week 3 - Supported by the Edge Cycleworks,05/05/21,Wed,Closed Circuit,5 May 21,18:45,U12 Girls,Youth Only,,C
273,273,240935,Salt Ayre Cog Set Youth Races Week 3 - Supported by the Edge Cycleworks,05/05/21,Wed,Closed Circuit,5 May 21,19:10,U14 Boys,Youth Only,,B
274,274,240935,Salt Ayre Cog Set Youth Races Week 3 - Supported by the Edge Cycleworks,05/05/21,Wed,Closed Circuit,5 May 21,19:10,U14 Girls,Youth Only,,B
275,275,240935,Salt Ayre Cog Set Youth Races Week 3 - Supported by the Edge Cycleworks,05/05/21,Wed,Closed Circuit,5 May 21,19:45,U16 Boys,Youth Only,,A
276,276,240935,Salt Ayre Cog Set Youth Races Week 3 - Supported by the Edge Cycleworks,05/05/21,Wed,Closed Circuit,5 May 21,19:45,U16 Girls,Youth Only,,A
278,278,241589,Volta ao Algarve em Bicicleta (UCI/2.Pro),09/05/21,Wed,Road,5 May 21,01:00,Stage 1,Foreign National,,
279,279,241589,Volta ao Algarve em Bicicleta (UCI/2.Pro),09/05/21,Wed,Road,6 May 21,01:00,Stage 2,Foreign National,,
280,280,241589,Volta ao Algarve em Bicicleta (UCI/2.Pro),09/05/21,Wed,Road,7 May 21,01:00,Stage 3,Foreign National,,
281,281,241589,Volta ao Algarve em Bicicleta (UCI/2.Pro),09/05/21,Wed,Road,8 May 21,01:00,Stage 4,Foreign National,,
282,282,241589,Volta ao Algarve em Bicicleta (UCI/2.Pro),09/05/21,Wed,Road,9 May 21,01:00,Stage 5,Foreign National,,
283,283,241589,Volta ao Algarve em Bicicleta (UCI/2.Pro),09/05/21,Wed,Road,9 May 21,01:00,Final Classification,Foreign National,,
285,285,237453,Brooks Cycles Track League 2021 #1 (Cancelled),06/05/21,Thu,Track League,6 May 21,19:15,Youth/Juniors/Students,Regional C,,"1st, 2nd, 3rd, 4th, A, B, C, D, E, Elite, Junior"
286,286,237453,Brooks Cycles Track League 2021 #1 (Cancelled),06/05/21,Thu,Track League,6 May 21,19:15,E/1/2/3/4 Senior,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
288,288,239355,Torbay Velopark Evening MDCC #1,06/05/21,Thu,Closed Circuit,6 May 21,19:30,4th cat Race 1,Regional C,,4th
289,289,239355,Torbay Velopark Evening MDCC #1,06/05/21,Thu,Closed Circuit,6 May 21,01:00,4th cat Race 2,Regional C,,"4th, N/A"
290,290,239355,Torbay Velopark Evening MDCC #1,06/05/21,Thu,Closed Circuit,6 May 21,19:00,2/3/4 cat Race 1,Regional C,,"2nd, 3rd, 4th"
291,291,239355,Torbay Velopark Evening MDCC #1,06/05/21,Thu,Closed Circuit,6 May 21,01:00,2/3/4 cat Race 2,Regional C,,"2nd, 3rd, 4th"
293,293,240203,Santini Return to Racing @Cyclopark #1,06/05/21,Thu,Closed Circuit,6 May 21,18:45,4th Cat Only,Regional C,,4th
294,294,240203,Santini Return to Racing @Cyclopark #1,06/05/21,Thu,Closed Circuit,6 May 21,19:30,3rd Cat Only,Regional C,,3rd
296,296,241590,V Setmana Ciclista Valenciana - Vuelta Comunitat Valenciana Feminas (UCI/2.1),09/05/21,Thu,Road,6 May 21,01:00,Stage 1,Foreign National,,
297,297,241590,V Setmana Ciclista Valenciana - Vuelta Comunitat Valenciana Feminas (UCI/2.1),09/05/21,Thu,Road,7 May 21,01:00,Stage 2,Foreign National,,
298,298,241590,V Setmana Ciclista Valenciana - Vuelta Comunitat Valenciana Feminas (UCI/2.1),09/05/21,Thu,Road,8 May 21,01:00,Stage 3,Foreign National,,
299,299,241590,V Setmana Ciclista Valenciana - Vuelta Comunitat Valenciana Feminas (UCI/2.1),09/05/21,Thu,Road,9 May 21,01:00,Stage 4,Foreign National,,
300,300,241590,V Setmana Ciclista Valenciana - Vuelta Comunitat Valenciana Feminas (UCI/2.1),09/05/21,Thu,Road,9 May 21,01:00,Final Classification,Foreign National,,
302,302,223111,Halesowen A & CC Friday Night League 2021 Meeting #1,07/05/21,Fri,Track League,7 May 21,19:05,E/1/2/3/4,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite"
303,303,223111,Halesowen A & CC Friday Night League 2021 Meeting #1,07/05/21,Fri,Track League,7 May 21,19:15,U16/U14/U12,Youth Only,,"A, B, C"
305,305,238030,Sussex Cycle Racing League Summer Circuits #1,07/05/21,Fri,Closed Circuit,7 May 21,18:40,Women 3/4,Regional C,,"3rd, 4th"
306,306,238030,Sussex Cycle Racing League Summer Circuits #1,07/05/21,Fri,Closed Circuit,7 May 21,18:10,Cat 3/4,Regional C,,"3rd, 4th"
308,308,237287,Loughborough Cycling Festival - National Junior Series (Cancelled),08/05/21,Sat,Road,8 May 21,10:00,Junior Womens,National Junior Only,Band 2,"1st, 2nd, 3rd, 4th, Elite"
309,309,237287,Loughborough Cycling Festival - National Junior Series (Cancelled),08/05/21,Sat,Road,8 May 21,13:30,Junior Men,National Junior Only,Band 2,"1st, 2nd, 3rd, Elite"
311,311,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,A Category 20 Lap Points Race,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
312,312,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,A Category 8 Lap Block Handicap,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
313,313,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,A Category Elimination,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
314,314,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,A Category Warm-up Scratch,Regional C+,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
315,315,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,B Category 18 Lap Points Race,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
316,316,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,B Category 8 Lap Block Handicap,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
317,317,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,B Category Elimination,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
318,318,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,B Category Warm-up Scratch,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
319,319,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,C Category 15 Lap Points Race,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
320,320,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,C Category 8 Lap Block Handicap,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
321,321,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,C Category Elimination,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
322,322,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,C Category Warm-up Scratch,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
323,323,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,01:00,C Over 60s Sprint,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
324,324,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,19:00,A Category,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, N/A"
325,325,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,19:00,B Category,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
326,326,238123,Exodus Travels Vet's League - Round 2,08/05/21,Sat,Track,8 May 21,19:00,C Category,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
328,328,238769,Scunthorpe Youth Omnium N.Y.O (Cancelled),08/05/21,Sat,Track,8 May 21,10:00,U16 Boys,Youth Only,,A
329,329,238769,Scunthorpe Youth Omnium N.Y.O (Cancelled),08/05/21,Sat,Track,8 May 21,10:00,U16 Girls,Youth Only,,A
330,330,238769,Scunthorpe Youth Omnium N.Y.O (Cancelled),08/05/21,Sat,Track,8 May 21,10:00,U14 Boys,Youth Only,,B
331,331,238769,Scunthorpe Youth Omnium N.Y.O (Cancelled),08/05/21,Sat,Track,8 May 21,10:00,U14 Girls,Youth Only,,B
333,333,239496,Newcastle Youth Omnium 2021 N.Y.O sponsored by Physio at the Lodge (Cancelled),08/05/21,Sat,Track,8 May 21,10:00,U16 Boys,Youth Only,,A
334,334,239496,Newcastle Youth Omnium 2021 N.Y.O sponsored by Physio at the Lodge (Cancelled),08/05/21,Sat,Track,8 May 21,10:00,U16 Girls,Youth Only,,A
335,335,239496,Newcastle Youth Omnium 2021 N.Y.O sponsored by Physio at the Lodge (Cancelled),08/05/21,Sat,Track,8 May 21,10:00,U14 Boys,Youth Only,,B
336,336,239496,Newcastle Youth Omnium 2021 N.Y.O sponsored by Physio at the Lodge (Cancelled),08/05/21,Sat,Track,8 May 21,10:00,U14 Girls,Youth Only,,B
338,338,239591,SERRL - Ardingly Circuit Races #2,08/05/21,Sat,Closed Circuit,8 May 21,09:00,4th Category,Regional C,,4th
339,339,239591,SERRL - Ardingly Circuit Races #2,08/05/21,Sat,Closed Circuit,8 May 21,09:45,3rd & 4th Category Men,Regional C,,"3rd, 4th"
340,340,239591,SERRL - Ardingly Circuit Races #2,08/05/21,Sat,Closed Circuit,8 May 21,10:30,3rd Category,Regional C,,3rd
