,Unnamed: 0,Event_ID,Event_Title,Event_Date,Event_Day,Event_Type,Race_Date,Race_Time,Race_Name,Race_Classification,Race_Band,Race_Category
445,445,256746,Spokes RT - May Chase 1 (Cancelled),05/05/22,Thu,Closed Circuit,5 May 22,19:20,2/3/4,Regional C+,Band 5,"2nd, 3rd, 4th"
446,446,256746,Spokes RT - May Chase 1 (Cancelled),05/05/22,Thu,Closed Circuit,5 May 22,20:10,E123,Regional C+,Band 5,"1st, 2nd, 3rd, Elite"
448,448,257340,Border Trophy Series Round 1 - 10-mile Open TT,05/05/22,Thu,Time Trial,5 May 22,19:00,Border Trophy Series Round 1 - 10-mile Open TT,Regional C,,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
450,450,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,18:59,Under 8 Boys,Youth Only,,E
451,451,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,18:59,Under 8 Girls,Youth Only,,E
452,452,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,19:00,Under 10 Boys,Youth Only,,D
453,453,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,19:00,Under 10 Girls,Youth Only,,D
454,454,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,19:00,Under 12 Boys,Youth Only,,C
455,455,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,19:00,Under 12 Girls,Youth Only,,C
456,456,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,19:00,Under 14 Boys,Youth Only,Band 5 (<10 Entrants),B
457,457,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,19:00,Under 14 Girls,Youth Only,Band 5,B
458,458,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,19:00,Under 16 Boys,Youth Only,Band 5 (<10 Entrants),A
459,459,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,19:00,Under 16 Girls,Youth Only,Band 5,A
460,460,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,19:30,3rds and 4ths,Regional C+,Band 5,"3rd, 4th"
461,461,258942,Castle Combe Summer Series #1,05/05/22,Thu,Closed Circuit,5 May 22,19:30,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite"
463,463,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth A Boys - Dash Race,Youth Only,Band 5,"A, N/A"
464,464,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth A Boys - Elimination Race,Youth Only,Band 5,"A, N/A"
465,465,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth A Boys - Scratch Race,Youth Only,Band 5,"A, N/A"
466,466,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth A Girls - Dash Race,Youth Only,Band 5,"A, N/A"
467,467,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth A Girls - Elimination Race,Youth Only,Band 5,"A, N/A"
468,468,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth A Girls - Scratch Race,Youth Only,Band 5,"A, N/A"
469,469,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth B Boys - Dash Race,Youth Only,Band 5,"B, N/A"
470,470,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth B Boys - Elimination Race,Youth Only,Band 5,"B, N/A"
471,471,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth B Boys - Scratch Race,Youth Only,Band 5,"B, N/A"
472,472,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth B Girls - Dash Race,Youth Only,Band 5,"B, N/A"
473,473,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth B Girls - Elimination Race,Youth Only,Band 5,"B, N/A"
474,474,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth B Girls - Scratch Race,Youth Only,Band 5,"B, N/A"
475,475,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth C Boys - Dash Race,Youth Only,,"C, N/A"
476,476,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth C Boys - Elimination Race,Youth Only,,"C, N/A"
477,477,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth C Boys - Scratch Race,Youth Only,,"C, N/A"
478,478,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth C Girls - Dash Race,Youth Only,,"C, N/A"
479,479,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth C Girls - Elimination Race,Youth Only,,"C, N/A"
480,480,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth C Girls - Scratch Race,Youth Only,,"C, N/A"
481,481,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth D Boys - Dash Race,Youth Only,,"D, N/A"
482,482,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth D Boys - Elimination Race,Youth Only,,"D, N/A"
483,483,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth D Boys - Scratch Race,Youth Only,,"D, N/A"
484,484,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth D Girls - Dash Race,Youth Only,,"D, N/A"
485,485,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth D Girls - Elimination Race,Youth Only,,"D, N/A"
486,486,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth D Girls - Scratch Race,Youth Only,,"D, N/A"
487,487,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth E Boys - Dash Race,Youth Only,,"E, N/A"
488,488,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth E Boys - Elimination Race,Youth Only,,"E, N/A"
489,489,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth E Boys - Scratch Race,Youth Only,,"E, N/A"
490,490,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth E Girls - Dash Race,Youth Only,,"E, N/A"
491,491,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth E Girls - Elimination Race,Youth Only,,"E, N/A"
492,492,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,01:00,Youth E Girls - Scratch Race,Youth Only,,"E, N/A"
493,493,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,17:30,U10 Boys Overall,Youth Only,,D
494,494,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,17:30,U10 Girls Overall,Youth Only,,D
495,495,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,17:30,U12 Boys Overall,Youth Only,,C
496,496,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,17:30,U12 Girls Overall,Youth Only,,C
497,497,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,17:30,U14 Boys Overall,Youth Only,Band 5,B
498,498,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,17:30,U14 Girls Overall,Youth Only,Band 5,B
499,499,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,17:30,U16 Boys Overall,Youth Only,Band 5,A
500,500,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,17:30,U16 Girls Overall,Youth Only,Band 5,A
501,501,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,17:30,U8 Boys Overall,Youth Only,,E
502,502,259054,Maindy Flyers Mini League 2022 Round 1,05/05/22,Thu,Track,5 May 22,17:30,U8 Girls Overall,Youth Only,,E
504,504,259098,Brooks Cycles Track League 2022 #1,05/05/22,Thu,Track League,5 May 22,19:15,Youth/Juniors/Students,Regional C,,"1st, 2nd, 3rd, 4th, A, B, C, D, E, Elite, Junior"
505,505,259098,Brooks Cycles Track League 2022 #1,05/05/22,Thu,Track League,5 May 22,19:15,E/1/2/3/4 Senior,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
507,507,260570,CDPP Sport Crit Series 2022 # 3,05/05/22,Thu,Closed Circuit,5 May 22,01:00,Draft,Non-Ranking,,"1st, 2nd, 3rd, 4th, Elite, N/A"
508,508,260570,CDPP Sport Crit Series 2022 # 3,05/05/22,Thu,Closed Circuit,5 May 22,20:00,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite"
509,509,260570,CDPP Sport Crit Series 2022 # 3,05/05/22,Thu,Closed Circuit,5 May 22,19:10,3/4,Regional C+,Band 5,"3rd, 4th"
510,510,260570,CDPP Sport Crit Series 2022 # 3,05/05/22,Thu,Closed Circuit,5 May 22,18:30,U16 Boys,Youth Only,Band 5,A
511,511,260570,CDPP Sport Crit Series 2022 # 3,05/05/22,Thu,Closed Circuit,5 May 22,18:30,U16 Girls,Youth Only,Band 5,A
512,512,260570,CDPP Sport Crit Series 2022 # 3,05/05/22,Thu,Closed Circuit,5 May 22,18:30,U14 Boys,Youth Only,Band 5,B
513,513,260570,CDPP Sport Crit Series 2022 # 3,05/05/22,Thu,Closed Circuit,5 May 22,18:30,U14 Girls,Youth Only,Band 5,B
515,515,262071,Hull Thursday RC presents The Between Weeks #1,05/05/22,Thu,Closed Circuit,5 May 22,18:15,U10's Mixed,Youth Only,Band 5,"D, E"
516,516,262071,Hull Thursday RC presents The Between Weeks #1,05/05/22,Thu,Closed Circuit,5 May 22,18:45,U14 & U16 Mixed,Youth Only,Band 5,"A, B"
517,517,262071,Hull Thursday RC presents The Between Weeks #1,05/05/22,Thu,Closed Circuit,5 May 22,19:35,2/3/4 Cat,Regional C+,Band 5,"2nd, 3rd, 4th"
519,519,262237,CCA Twilight Zone Crits #3,05/05/22,Thu,Closed Circuit,5 May 22,19:50,Cat 3/4 race,Regional C+,Band 5,"3rd, 4th"
520,520,262237,CCA Twilight Zone Crits #3,05/05/22,Thu,Closed Circuit,5 May 22,19:05,Youth A girls,Youth Only,Band 5,A
521,521,262237,CCA Twilight Zone Crits #3,05/05/22,Thu,Closed Circuit,5 May 22,19:05,Youth A boys,Youth Only,Band 5 (<10 Entrants),A
522,522,262237,CCA Twilight Zone Crits #3,05/05/22,Thu,Closed Circuit,5 May 22,19:05,Youth B girls,Youth Only,Band 5 (<10 Entrants),B
523,523,262237,CCA Twilight Zone Crits #3,05/05/22,Thu,Closed Circuit,5 May 22,19:05,Youth B boys,Youth Only,Band 5 (<10 Entrants),B
524,524,262237,CCA Twilight Zone Crits #3,05/05/22,Thu,Closed Circuit,5 May 22,18:30,Youth C boys,Youth Only,,C
525,525,262237,CCA Twilight Zone Crits #3,05/05/22,Thu,Closed Circuit,5 May 22,18:30,Youth C girls,Youth Only,,C
526,526,262237,CCA Twilight Zone Crits #3,05/05/22,Thu,Closed Circuit,5 May 22,18:30,Youth D girls,Youth Only,,D
527,527,262237,CCA Twilight Zone Crits #3,05/05/22,Thu,Closed Circuit,5 May 22,18:30,Youth D boys,Youth Only,,D
528,528,262237,CCA Twilight Zone Crits #3,05/05/22,Thu,Closed Circuit,5 May 22,18:30,Youth E girls,Youth Only,,E
529,529,262237,CCA Twilight Zone Crits #3,05/05/22,Thu,Closed Circuit,5 May 22,18:30,Youth E boys,Youth Only,,E
531,531,266878,Ostend 2022 UCI Para-Cycling Road World Cup 1 (Road) (UCI CDM-World Cup),08/05/22,Thu,Road,6 May 22,01:00,Individual Time Trial - Cycle 5 - Men Elite,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
532,532,266878,Ostend 2022 UCI Para-Cycling Road World Cup 1 (Road) (UCI CDM-World Cup),08/05/22,Thu,Road,8 May 22,01:00,Individual Road Race - Cycle 5 - Men Elite,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
534,534,249946,PORTSMOUTH EVENING CIRCUITS #6,06/05/22,Fri,Closed Circuit,6 May 22,01:00,U16 Girls,Youth Only,Band 5 (<10 Entrants),A
535,535,249946,PORTSMOUTH EVENING CIRCUITS #6,06/05/22,Fri,Closed Circuit,6 May 22,18:00,U8 Boys & Girls,Youth Only,,E
536,536,249946,PORTSMOUTH EVENING CIRCUITS #6,06/05/22,Fri,Closed Circuit,6 May 22,18:00,U10 Boys & Girls,Youth Only,,D
537,537,249946,PORTSMOUTH EVENING CIRCUITS #6,06/05/22,Fri,Closed Circuit,6 May 22,18:15,U12 Boys & Girls,Youth Only,,C
538,538,249946,PORTSMOUTH EVENING CIRCUITS #6,06/05/22,Fri,Closed Circuit,6 May 22,18:30,U14 Boys,Youth Only,Band 5 (<10 Entrants),B
539,539,249946,PORTSMOUTH EVENING CIRCUITS #6,06/05/22,Fri,Closed Circuit,6 May 22,18:30,U16 Boys,Youth Only,Band 5 (<10 Entrants),A
540,540,249946,PORTSMOUTH EVENING CIRCUITS #6,06/05/22,Fri,Closed Circuit,6 May 22,19:00,4th Cat Only,Regional C+,Band 5,4th
541,541,249946,PORTSMOUTH EVENING CIRCUITS #6,06/05/22,Fri,Closed Circuit,6 May 22,19:30,3rd Cat only,Regional C+,Band 5,3rd
542,542,249946,PORTSMOUTH EVENING CIRCUITS #6,06/05/22,Fri,Closed Circuit,6 May 22,20:15,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite"
544,544,257134,Welwyn Track League 2022 #2,06/05/22,Fri,Track League,6 May 22,19:00,Youths,Youth Only,Band 5,"A, B, C, D, E"
545,545,257134,Welwyn Track League 2022 #2,06/05/22,Fri,Track League,6 May 22,19:15,Senior A and Senior B,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
547,547,258841,Spring In The Park 2022 #2,06/05/22,Fri,Closed Circuit,6 May 22,18:30,U8 Boys,Youth Only,,E
548,548,258841,Spring In The Park 2022 #2,06/05/22,Fri,Closed Circuit,6 May 22,18:30,U8 Girls,Youth Only,,E
549,549,258841,Spring In The Park 2022 #2,06/05/22,Fri,Closed Circuit,6 May 22,18:45,U10 Boys,Youth Only,,D
550,550,258841,Spring In The Park 2022 #2,06/05/22,Fri,Closed Circuit,6 May 22,18:45,U10 Girls,Youth Only,,D
551,551,258841,Spring In The Park 2022 #2,06/05/22,Fri,Closed Circuit,6 May 22,19:10,U12 Boys,Youth Only,,C
552,552,258841,Spring In The Park 2022 #2,06/05/22,Fri,Closed Circuit,6 May 22,19:10,U12 Girls,Youth Only,,C
553,553,258841,Spring In The Park 2022 #2,06/05/22,Fri,Closed Circuit,6 May 22,19:40,U14 Boys,Youth Only,Band 5,B
554,554,258841,Spring In The Park 2022 #2,06/05/22,Fri,Closed Circuit,6 May 22,19:40,U14 Girls,Youth Only,Band 5 (<10 Entrants),B
555,555,258841,Spring In The Park 2022 #2,06/05/22,Fri,Closed Circuit,6 May 22,20:15,U16 Boys,Youth Only,Band 5 (<10 Entrants),A
556,556,258841,Spring In The Park 2022 #2,06/05/22,Fri,Closed Circuit,6 May 22,20:15,U16 Girls,Youth Only,Band 5 (<10 Entrants),A
558,558,260408,The Spatzwear Rayner Foundation Friday Night Races 1,06/05/22,Fri,Closed Circuit,6 May 22,18:00,Womens Cat 4 Only,Regional C+,Band 5,4th
559,559,260408,The Spatzwear Rayner Foundation Friday Night Races 1,06/05/22,Fri,Closed Circuit,6 May 22,19:00,Girls Youth A,Youth Only,Band 5 (<10 Entrants),A
560,560,260408,The Spatzwear Rayner Foundation Friday Night Races 1,06/05/22,Fri,Closed Circuit,6 May 22,19:00,Girls Youth B,Youth Only,Band 5 (<10 Entrants),B
561,561,260408,The Spatzwear Rayner Foundation Friday Night Races 1,06/05/22,Fri,Closed Circuit,6 May 22,20:00,Womens Cat 2/3/4,Regional C+,Band 5,"2nd, 3rd, 4th"
563,563,263106,HHV Crit League - Race Training (Cancelled),06/05/22,Fri,Closed Circuit,6 May 22,18:00,Youth U12,Go-Race,,
564,564,263106,HHV Crit League - Race Training (Cancelled),06/05/22,Fri,Closed Circuit,6 May 22,18:00,Youth U16,Go-Race,,
565,565,263106,HHV Crit League - Race Training (Cancelled),06/05/22,Fri,Closed Circuit,6 May 22,19:00,Men's Race,Go-Race,,
566,566,263106,HHV Crit League - Race Training (Cancelled),06/05/22,Fri,Closed Circuit,6 May 22,19:00,Women's Race,Go-Race,,
568,568,264445,Giro d'Italia 2022,29/05/22,Fri,Road,6 May 22,01:00,Stage 1,Foreign - National,Band 3,"1st, 2nd, 3rd, Elite"
569,569,264445,Giro d'Italia 2022,29/05/22,Fri,Road,7 May 22,01:00,Stage 2,Foreign - National,Band 3,"1st, 2nd, 3rd, Elite"
570,570,264445,Giro d'Italia 2022,29/05/22,Fri,Road,8 May 22,01:00,Stage 3,Foreign - National,Band 3,"1st, 2nd, 3rd, Elite"
571,571,264445,Giro d'Italia 2022,29/05/22,Fri,Road,10 May 22,01:00,Stage 4,Foreign - National,Band 3,"1st, 2nd, 3rd, Elite"
572,572,264445,Giro d'Italia 2022,29/05/22,Fri,Road,11 May 22,01:00,Stage 5,Foreign - National,,"1st, 2nd, 3rd, Elite"
573,573,264445,Giro d'Italia 2022,29/05/22,Fri,Road,12 May 22,01:00,Stage 6,Foreign - National,Band 3,"1st, 2nd, 3rd, Elite"
574,574,264445,Giro d'Italia 2022,29/05/22,Fri,Road,13 May 22,01:00,Stage 7,Foreign - National,Band 3,"1st, 2nd, 3rd, Elite"
575,575,264445,Giro d'Italia 2022,29/05/22,Fri,Road,14 May 22,01:00,Stage 8,Foreign - National,,"1st, 2nd, 3rd, Elite"
576,576,264445,Giro d'Italia 2022,29/05/22,Fri,Road,15 May 22,01:00,Stage 9,Foreign - National,,"1st, 2nd, 3rd, Elite"
577,577,264445,Giro d'Italia 2022,29/05/22,Fri,Road,17 May 22,01:00,Stage 10,Foreign - National,,"1st, 2nd, Elite"
578,578,264445,Giro d'Italia 2022,29/05/22,Fri,Road,18 May 22,01:00,Stage 11,Foreign - National,Band 3,"1st, 2nd, 3rd, Elite"
579,579,264445,Giro d'Italia 2022,29/05/22,Fri,Road,19 May 22,01:00,Stage 12,Foreign - National,,"1st, 2nd, Elite"
580,580,264445,Giro d'Italia 2022,29/05/22,Fri,Road,20 May 22,01:00,Stage 13,Foreign - National,Band 3,"1st, 2nd, Elite"
581,581,264445,Giro d'Italia 2022,29/05/22,Fri,Road,21 May 22,01:00,Stage 14,Foreign - National,,"1st, 2nd, Elite"
582,582,264445,Giro d'Italia 2022,29/05/22,Fri,Road,22 May 22,01:00,Stage 15,Foreign - National,Band 3,"1st, 2nd, Elite"
583,583,264445,Giro d'Italia 2022,29/05/22,Fri,Road,24 May 22,01:00,Stage 16,Foreign - National,,"1st, 2nd, Elite"
584,584,264445,Giro d'Italia 2022,29/05/22,Fri,Road,25 May 22,01:00,Stage 17,Foreign - National,,"1st, 2nd, Elite"
585,585,264445,Giro d'Italia 2022,29/05/22,Fri,Road,26 May 22,01:00,Stage 18,Foreign - National,Band 3,"1st, 2nd, Elite"
586,586,264445,Giro d'Italia 2022,29/05/22,Fri,Road,27 May 22,01:00,Stage 19,Foreign - National,,"1st, 2nd, Elite"
587,587,264445,Giro d'Italia 2022,29/05/22,Fri,Road,28 May 22,01:00,Stage 20,Foreign - National,,"1st, 2nd, Elite"
588,588,264445,Giro d'Italia 2022,29/05/22,Fri,Road,29 May 22,01:00,Stage 21,Foreign - National,Band 3,"1st, 2nd, Elite"
589,589,264445,Giro d'Italia 2022,29/05/22,Fri,Road,29 May 22,02:00,General Classification,Foreign - National,Band 1,"1st, 2nd, Elite"
591,591,265417,Grande Prémio Azores,08/05/22,Fri,Road,6 May 22,01:00,Stage 1,Foreign National,Band 4,"1st, 2nd, 3rd, Elite"
592,592,265417,Grande Prémio Azores,08/05/22,Fri,Road,7 May 22,01:00,Stage 2,Foreign National,Band 4,"1st, 2nd, 3rd, Elite"
593,593,265417,Grande Prémio Azores,08/05/22,Fri,Road,8 May 22,01:00,Overall,Foreign National,Band 2,"1st, 2nd, 3rd, Elite"
594,594,265417,Grande Prémio Azores,08/05/22,Fri,Road,8 May 22,01:00,Stage 3,Foreign National,Band 4,"1st, 2nd, 3rd, Elite"
596,596,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Juvenile,MTB National B,MTB DH National B,Juvenile
597,597,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Youth,MTB National B,MTB DH National B,Youth
598,598,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Junior Men,MTB National B,MTB DH National B,Junior
599,599,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Senior Men,MTB National B,MTB DH National B,Senior
600,600,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Master Men,MTB National B,MTB DH National B,Master
601,601,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Veteran Men,MTB National B,MTB DH National B,Veteran
602,602,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Grand Veteran Men,MTB National B,MTB DH National B,G/Vet
603,603,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Expert Men,MTB National B,MTB DH National B,"Expert, Senior"
604,604,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Elite Men,MTB National B,MTB DH National B,"Elite, Senior"
605,605,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Juvenile & Youth Women,MTB National B,MTB DH National B,"Juvenile, Youth"
606,606,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Junior Women,MTB National B,MTB DH National B,Junior
607,607,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Women,MTB National B,MTB DH National B,"G/Vet, Master, Senior, Veteran"
608,608,254925,National Downhill Series 2022 Round 2 - Fort William (UCI C1),08/05/22,Sat,MTB DH,7 May 22,08:00,Elite Women,MTB National B,MTB DH National B,"Elite, Master, Senior"
610,610,255477,Ashfield RC - Darley Moor Race #5,07/05/22,Sat,Closed Circuit,7 May 22,10:00,Cat 4 Only,Regional C+,Band 5,4th
611,611,255477,Ashfield RC - Darley Moor Race #5,07/05/22,Sat,Closed Circuit,7 May 22,11:00,Cat 3/4,Regional B,Band 5,"3rd, 4th"
612,612,255477,Ashfield RC - Darley Moor Race #5,07/05/22,Sat,Closed Circuit,7 May 22,12:30,Cat E/1/2/3,National B,Band 3,"1st, 2nd, 3rd, Elite"
614,614,257448,British Cycling National Cross Country Series Round 3,08/05/22,Sat,MTB XC,7 May 22,12:00,U12 Skills Sessions,Non-Ranking,,
615,615,257448,British Cycling National Cross Country Series Round 3,08/05/22,Sat,MTB XC,7 May 22,14:30,Open Male,Non-Ranking,,
616,616,257448,British Cycling National Cross Country Series Round 3,08/05/22,Sat,MTB XC,7 May 22,14:30,Open Female,Non-Ranking,,
617,617,257448,British Cycling National Cross Country Series Round 3,08/05/22,Sat,MTB XC,7 May 22,14:30,Sport Male,MTB National B,MTB XC National B,Sport
618,618,257448,British Cycling National Cross Country Series Round 3,08/05/22,Sat,MTB XC,7 May 22,18:00,Short Course Female,Go-MTB,,
619,619,257448,British Cycling National Cross Country Series Round 3,08/05/22,Sat,MTB XC,7 May 22,18:00,Short Course Male,Go-MTB,,
620,620,257448,British Cycling National Cross Country Series Round 3,08/05/22,Sat,MTB XC,8 May 22,09:00,Youth Male,MTB National B,MTB XC National B,Youth
621,621,257448,British Cycling National Cross Country Series Round 3,08/05/22,Sat,MTB XC,8 May 22,09:00,Youth Female,MTB National B,MTB XC National B,Youth
622,622,257448,British Cycling National Cross Country Series Round 3,08/05/22,Sat,MTB XC,8 May 22,09:00,Juvenile Male,MTB National B,MTB XC National B,Juvenile
623,623,257448,British Cycling National Cross Country Series Round 3,08/05/22,Sat,MTB XC,8 May 22,09:00,Juvenile Female,MTB National B,MTB XC National B,Juvenile
624,624,257448,British Cycling National Cross Country Series Round 3,08/05/22,Sat,MTB XC,8 May 22,10:30,Veteran Male,MTB National B,MTB XC National B,Veteran
