,Unnamed: 0,Event_ID,Event_Title,Event_Date,Event_Day,Event_Type,Race_Date,Race_Time,Race_Name,Race_Classification,Race_Band,Race_Category
233,233,295883,Maindy Flyers Freewheel League 2024 Round 1/3,09/04/24,Tue,Closed Circuit,9 Apr 24,17:00,Youth B Girls,Youth Only,Band 5 (<10 Entrants),B
234,234,295883,Maindy Flyers Freewheel League 2024 Round 1/3,09/04/24,Tue,Closed Circuit,9 Apr 24,17:00,Youth B Open,Youth Only,Band 5,B
235,235,295883,Maindy Flyers Freewheel League 2024 Round 1/3,09/04/24,Tue,Closed Circuit,9 Apr 24,17:00,Youth C Boys,Youth Only,,C
236,236,295883,Maindy Flyers Freewheel League 2024 Round 1/3,09/04/24,Tue,Closed Circuit,9 Apr 24,17:00,Youth C Girls,Youth Only,,C
237,237,295883,Maindy Flyers Freewheel League 2024 Round 1/3,09/04/24,Tue,Closed Circuit,9 Apr 24,17:00,Youth D Boys,Youth Only,,D
238,238,295883,Maindy Flyers Freewheel League 2024 Round 1/3,09/04/24,Tue,Closed Circuit,9 Apr 24,17:00,Youth D Girls,Youth Only,,D
239,239,295883,Maindy Flyers Freewheel League 2024 Round 1/3,09/04/24,Tue,Closed Circuit,9 Apr 24,17:00,Youth E Boys,Youth Only,,E
240,240,295883,Maindy Flyers Freewheel League 2024 Round 1/3,09/04/24,Tue,Closed Circuit,9 Apr 24,17:00,Youth E Girls,Youth Only,,E
242,242,297769,Ride Flux Spring Crit series #1,09/04/24,Tue,Closed Circuit,9 Apr 24,18:30,1/2/3/4/J Women,Regional C+,Band 5 (<10 Entrants),"1st, 2nd, 3rd, 4th"
243,243,297769,Ride Flux Spring Crit series #1,09/04/24,Tue,Closed Circuit,9 Apr 24,18:30,3/4 category,Regional C+,Band 5,"3rd, 4th, Junior"
244,244,297769,Ride Flux Spring Crit series #1,09/04/24,Tue,Closed Circuit,9 Apr 24,19:15,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite, Junior"
246,246,293160,PORTSMOUTH EVENING CIRCUITS #03,10/04/24,Wed,Closed Circuit,10 Apr 24,18:00,U8 Boys & Girls,Youth Only,,E
247,247,293160,PORTSMOUTH EVENING CIRCUITS #03,10/04/24,Wed,Closed Circuit,10 Apr 24,18:00,U10 Boys & Girls,Youth Only,,D
248,248,293160,PORTSMOUTH EVENING CIRCUITS #03,10/04/24,Wed,Closed Circuit,10 Apr 24,18:00,U12 Boys & Girls,Youth Only,,C
249,249,293160,PORTSMOUTH EVENING CIRCUITS #03,10/04/24,Wed,Closed Circuit,10 Apr 24,18:30,U14,Youth Only,Band 5 (<10 Entrants),B
250,250,293160,PORTSMOUTH EVENING CIRCUITS #03,10/04/24,Wed,Closed Circuit,10 Apr 24,18:30,U16,Youth Only,Band 5 (<10 Entrants),A
251,251,293160,PORTSMOUTH EVENING CIRCUITS #03,10/04/24,Wed,Closed Circuit,10 Apr 24,19:00,3rd Cat only,Regional C+,Band 5,"3rd, Junior"
252,252,293160,PORTSMOUTH EVENING CIRCUITS #03,10/04/24,Wed,Closed Circuit,10 Apr 24,19:30,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite, Junior"
254,254,298786,Convene ESG Track League - Round 2,10/04/24,Wed,Track,10 Apr 24,18:00,Youth,Youth Only,,"A, B, C, D, E, N/A"
255,255,298786,Convene ESG Track League - Round 2,10/04/24,Wed,Track,10 Apr 24,19:00,Senior,Regional C,,"1st, 2nd, 3rd, 4th, A, Elite, Junior, N/A"
257,257,298789,RBL Race Series Event 1,10/04/24,Wed,Closed Circuit,10 Apr 24,14:00,4th Cat Open,Regional C+,Band 5,4th
258,258,298789,RBL Race Series Event 1,10/04/24,Wed,Closed Circuit,10 Apr 24,14:00,Women's 2/3/4,Regional C+,Band 5 (<10 Entrants),"2nd, 3rd, 4th"
259,259,298789,RBL Race Series Event 1,10/04/24,Wed,Closed Circuit,10 Apr 24,15:15,2/3/4 Handicap Open,Regional C+,Band 5,"2nd, 3rd, 4th"
261,261,300330,Full Gas Summer Circuit Series Event #1,10/04/24,Wed,Closed Circuit,10 Apr 24,19:00,Masters 40+,Regional Masters C+,Band 5,"1st, 2nd, 3rd, 4th, Elite"
262,262,300330,Full Gas Summer Circuit Series Event #1,10/04/24,Wed,Closed Circuit,10 Apr 24,19:00,Masters 50+,Regional Masters C+,Band 5,"1st, 2nd, 3rd, 4th, Elite"
263,263,300330,Full Gas Summer Circuit Series Event #1,10/04/24,Wed,Closed Circuit,10 Apr 24,20:00,2/3/4 Category,Regional C+,Band 5,"2nd, 3rd, 4th"
265,265,301010,MV Bike Park Kids MTB Series,10/04/24,Wed,MTB XC,10 Apr 24,17:00,MV Senders Kids MTB Series,Go-Ride Racing,,
267,267,302564,Redlands Bicycle Classic 2024,15/04/24,Wed,Road,10 Apr 24,09:00,Stage 1,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
268,268,302564,Redlands Bicycle Classic 2024,15/04/24,Wed,Road,13 Apr 24,09:00,Stage 3,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
269,269,302564,Redlands Bicycle Classic 2024,15/04/24,Wed,Road,14 Apr 24,09:00,Stage 4,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
270,270,302564,Redlands Bicycle Classic 2024,15/04/24,Wed,Road,15 Apr 24,09:00,Final Classification,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
272,272,311533,63rd Tour du Loir et Cher(2.2),13/04/24,Wed,Road,10 Apr 24,09:00,Stage 1,Foreign National,Band 4,"1st, 2nd, 3rd, Elite"
274,274,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,11 Apr 24,09:00,Masters - Stage 1,Foreign National,Band 5,"1st, 2nd, 3rd, 4th, Elite"
275,275,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,12 Apr 24,09:00,Masters - Stage 2,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
276,276,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,13 Apr 24,09:00,Masters - Stage 3,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
277,277,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,14 Apr 24,09:00,Masters - Stage 4,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
278,278,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,14 Apr 24,09:00,Masters - GC,Foreign National,Band 4,"1st, 2nd, 3rd, Elite"
279,279,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,11 Apr 24,09:00,Stage 1,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
280,280,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,12 Apr 24,09:00,Stage 2,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
281,281,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,13 Apr 24,09:00,Stage 3,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
282,282,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,14 Apr 24,09:00,Stage 4,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
283,283,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,14 Apr 24,09:00,Final Classification,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
284,284,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,11 Apr 24,09:00,Stage 1 - Ladies TT,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
285,285,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,12 Apr 24,09:00,Stage 2 Ladies,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
286,286,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,13 Apr 24,09:00,Stage 3 Ladies,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
287,287,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,11 Apr 24,09:00,Stage 4 Ladies,Foreign National,Band 5,"1st, 2nd, 3rd, Elite"
288,288,302905,Tour ta Malta - 2024,14/04/24,Thu,Road,11 Apr 24,09:00,Final Classification - Ladies,Foreign National,Band 3,"1st, 2nd, 3rd, Elite"
290,290,303996,Gotham Cyclists - Late April Race,11/04/24,Thu,Road,11 Apr 24,09:00,Senior Men,Foreign National,Band 4,"1st, 2nd, 3rd, Elite"
292,292,294741,Lawford Youth Series at Curborough #2,13/04/24,Sat,Closed Circuit,13 Apr 24,09:10,U8 Boys,Youth Only,,E
293,293,294741,Lawford Youth Series at Curborough #2,13/04/24,Sat,Closed Circuit,13 Apr 24,09:10,U8 Girls,Youth Only,,E
294,294,294741,Lawford Youth Series at Curborough #2,13/04/24,Sat,Closed Circuit,13 Apr 24,09:35,U10 Boys,Youth Only,,D
295,295,294741,Lawford Youth Series at Curborough #2,13/04/24,Sat,Closed Circuit,13 Apr 24,09:35,U10 Girls,Youth Only,,D
296,296,294741,Lawford Youth Series at Curborough #2,13/04/24,Sat,Closed Circuit,13 Apr 24,10:10,U12 Boys,Youth Only,,C
297,297,294741,Lawford Youth Series at Curborough #2,13/04/24,Sat,Closed Circuit,13 Apr 24,10:10,U12 Girls,Youth Only,,C
298,298,294741,Lawford Youth Series at Curborough #2,13/04/24,Sat,Closed Circuit,13 Apr 24,10:50,U14 Girls,Youth Only,Band 5 (<10 Entrants),B
299,299,294741,Lawford Youth Series at Curborough #2,13/04/24,Sat,Closed Circuit,13 Apr 24,10:50,U14 Open,Youth Only,Band 5,B
300,300,294741,Lawford Youth Series at Curborough #2,13/04/24,Sat,Closed Circuit,13 Apr 24,11:50,U16 Girls,Youth Only,Band 5 (<10 Entrants),A
301,301,294741,Lawford Youth Series at Curborough #2,13/04/24,Sat,Closed Circuit,13 Apr 24,11:50,U16 Open,Youth Only,Band 5 (<10 Entrants),A
303,303,294904,Yorkshire RRL #1 - Dacre,13/04/24,Sat,Road,13 Apr 24,10:00,Mens,Regional A,Band 3,"2nd, 3rd, 4th, Junior, N/A"
304,304,294904,Yorkshire RRL #1 - Dacre,13/04/24,Sat,Road,13 Apr 24,13:30,Womens,Regional A,Band 3,"2nd, 3rd, 4th, Junior, N/A"
306,306,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Juvenile Open,MTB National B,MTB DH National B,Juvenile
307,307,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Youth Open,MTB National B,MTB DH National B,Youth
308,308,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Senior Open,MTB National B,MTB DH National B,Senior
309,309,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Master Open,MTB National B,MTB DH National B,Master
310,310,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Veteran Open,MTB National B,MTB DH National B,Veteran
311,311,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Grand Veteran Open,MTB National B,MTB DH National B,G/Vet
312,312,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Expert Open,MTB National B,MTB DH National B,"Expert, Senior"
313,313,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Juvenile & Youth Female,MTB National B,MTB DH National B,"Juvenile, Youth"
314,314,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Female,MTB National B,MTB DH National B,"G/Vet, Master, Senior, Veteran"
315,315,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Junior Women (UCI),MTB National B,MTB DH National B,Junior
316,316,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Junior Men (UCI),MTB National B,MTB DH National B,Junior
317,317,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Elite Women (UCI),MTB National B,MTB DH National B,"Elite, Master, Senior"
318,318,295511,National Downhill Series 2024 Round 1 - Rheola (UCI C2),14/04/24,Sat,MTB DH,13 Apr 24,08:00,Elite Men (UCI),MTB National B,MTB DH National B,"Elite, Senior"
320,320,295579,East London Velo Spring Crit 2,13/04/24,Sat,Closed Circuit,13 Apr 24,13:00,E123 Women only,National B,Band 5 (<10 Entrants),"1st, 2nd, 3rd, Elite"
321,321,295579,East London Velo Spring Crit 2,13/04/24,Sat,Closed Circuit,13 Apr 24,13:01,3/4 Women only,Regional B,Band 5,"3rd, 4th, N/A"
322,322,295579,East London Velo Spring Crit 2,13/04/24,Sat,Closed Circuit,13 Apr 24,14:30,E123 Open,National B,Band 4,"1st, 2nd, 3rd, Elite"
323,323,295579,East London Velo Spring Crit 2,13/04/24,Sat,Closed Circuit,13 Apr 24,14:31,3/4 Open,Regional B,Band 5,"3rd, 4th, Junior"
325,325,296517,Ennerdale 2024 Season openers. Race weekend 2,13/04/24,Sat,Closed Circuit,13 Apr 24,09:30,Masters,Regional Masters C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, N/A"
326,326,296517,Ennerdale 2024 Season openers. Race weekend 2,13/04/24,Sat,Closed Circuit,13 Apr 24,11:30,E/1/2/3,National B,Band 3,"1st, 2nd, 3rd, Elite"
327,327,296517,Ennerdale 2024 Season openers. Race weekend 2,13/04/24,Sat,Closed Circuit,13 Apr 24,10:30,3/4,Regional C+,Band 5,"3rd, 4th"
329,329,299236,Cyfres Go-Ride Racing Series 2024: Circuit 1,13/04/24,Sat,Closed Circuit,13 Apr 24,10:00,O dan 10 / Under 10 Race,Go-Ride Racing,,
330,330,299236,Cyfres Go-Ride Racing Series 2024: Circuit 1,13/04/24,Sat,Closed Circuit,13 Apr 24,10:00,O dan 12 / Under 12 Race,Go-Ride Racing,,
331,331,299236,Cyfres Go-Ride Racing Series 2024: Circuit 1,13/04/24,Sat,Closed Circuit,13 Apr 24,10:00,O dan 14 / Under 14 Race,Go-Ride Racing,,
332,332,299236,Cyfres Go-Ride Racing Series 2024: Circuit 1,13/04/24,Sat,Closed Circuit,13 Apr 24,10:00,O dan 16 / Under 16 Race,Go-Ride Racing,,
333,333,299236,Cyfres Go-Ride Racing Series 2024: Circuit 1,13/04/24,Sat,Closed Circuit,13 Apr 24,10:00,O dan 6 / Under 6 Race,Go-Ride Racing,,
334,334,299236,Cyfres Go-Ride Racing Series 2024: Circuit 1,13/04/24,Sat,Closed Circuit,13 Apr 24,10:00,O dan 8 / Under 8 Race,Go-Ride Racing,,
336,336,299657,Hadleigh CC Go-Ride Race Day 2024,13/04/24,Sat,MTB XC,13 Apr 24,09:30,Advanced Group,Go-Ride Racing,,
337,337,299657,Hadleigh CC Go-Ride Race Day 2024,13/04/24,Sat,MTB XC,13 Apr 24,09:30,Intermediate Group,Go-Ride Racing,,
338,338,299657,Hadleigh CC Go-Ride Race Day 2024,13/04/24,Sat,MTB XC,13 Apr 24,09:30,Novice Group,Go-Ride Racing,,
340,340,299990,HHV Vets League - Round 1,13/04/24,Sat,Track,13 Apr 24,09:00,Points Race,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
341,341,299990,HHV Vets League - Round 1,13/04/24,Sat,Track,13 Apr 24,17:30,Scratch Race,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, N/A"
342,342,299990,HHV Vets League - Round 1,13/04/24,Sat,Track,13 Apr 24,17:30,Tempo Race,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
343,343,299990,HHV Vets League - Round 1,13/04/24,Sat,Track,13 Apr 24,17:30,Block Pursuit,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
345,345,296591,2024 East Cleveland Classic,14/04/24,Sun,Road,14 Apr 24,09:00,Women's East Cleveland Classic,National A,Band 1,"1st, 2nd, 3rd, Elite"
346,346,296591,2024 East Cleveland Classic,14/04/24,Sun,Road,14 Apr 24,13:00,Open East Cleveland Classic,National A,Band 1,"1st, 2nd, Elite"
348,348,296832,Team Pursuit Open Event 2024,14/04/24,Sun,Track,14 Apr 24,09:00,Bikes team entry,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
349,349,296832,Team Pursuit Open Event 2024,14/04/24,Sun,Track,14 Apr 24,09:00,Tandem team entry,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
351,351,297000,Hog Hill GP,14/04/24,Sun,Closed Circuit,14 Apr 24,10:00,Under 14 Open,Youth Only,Band 4,B
352,352,297000,Hog Hill GP,14/04/24,Sun,Closed Circuit,14 Apr 24,11:30,Under 14 Girls,Youth Only,Band 4,B
353,353,297000,Hog Hill GP,14/04/24,Sun,Closed Circuit,14 Apr 24,13:00,Under 16 Girls,Youth Only,Band 4,A
354,354,297000,Hog Hill GP,14/04/24,Sun,Closed Circuit,14 Apr 24,15:00,Under 16 Open,Youth Only,Band 4,A
356,356,297380,Cadence Junior Road Race,14/04/24,Sun,Road,14 Apr 24,10:30,1/2/3,National B,Band 2,"1st, 2nd, 3rd"
358,358,297640,Ythan 10 Mile TT/ Bob Souter Trophy,14/04/24,Sun,Time Trial,14 Apr 24,10:00,E/1/2/3/4,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
360,360,298108,NCRA Spring Handicap Road Race Series Round 5 Promoted By Ride Revolution,14/04/24,Sun,Road,14 Apr 24,10:00,NCRA Spring Handicap Road Race Series Round 5 Promoted By Ride Revolution,Regional C+,Band 5,"3rd, 4th, Junior"
362,362,298116,Velo Club Venta Spring Road Race Crawley Circuit,14/04/24,Sun,Road,14 Apr 24,10:00,3/4 VC Venta Spring Road Race,Regional B,Band 4,"3rd, 4th"
364,364,298608,Surrey League Road Race (VC Meudon),14/04/24,Sun,Road,14 Apr 24,09:30,2/3,Regional A,Band 3,"2nd, 3rd"
366,366,298820,"MMBC Series R2 - South Barrule Plantation, Isle of Man.",14/04/24,Sun,MTB XC,14 Apr 24,10:00,Elite,MTB Regional A,MTB XC Regional A,Elite
367,367,298820,"MMBC Series R2 - South Barrule Plantation, Isle of Man.",14/04/24,Sun,MTB XC,14 Apr 24,10:00,Expert,MTB Regional A,MTB XC Regional A,Expert
368,368,298820,"MMBC Series R2 - South Barrule Plantation, Isle of Man.",14/04/24,Sun,MTB XC,14 Apr 24,10:00,Sport,MTB Regional A,MTB XC Regional A,Sport
369,369,298820,"MMBC Series R2 - South Barrule Plantation, Isle of Man.",14/04/24,Sun,MTB XC,14 Apr 24,10:00,Veteran,MTB Regional A,MTB XC Regional A,"G/Vet, Veteran"
370,370,298820,"MMBC Series R2 - South Barrule Plantation, Isle of Man.",14/04/24,Sun,MTB XC,14 Apr 24,10:00,Youth,MTB Regional A,MTB XC Regional A,"Juvenile, Youth"
371,371,298820,"MMBC Series R2 - South Barrule Plantation, Isle of Man.",14/04/24,Sun,MTB XC,14 Apr 24,12:00,E Bike (non-competetive),,,
373,373,300824,Scottish Student Cycling Criterium Championships 2024 with Support Events,14/04/24,Sun,Closed Circuit,14 Apr 24,12:10,Scottish Student Championship - Open,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
374,374,300824,Scottish Student Cycling Criterium Championships 2024 with Support Events,14/04/24,Sun,Closed Circuit,14 Apr 24,13:00,Scottish Student Championship - Female,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
375,375,300824,Scottish Student Cycling Criterium Championships 2024 with Support Events,14/04/24,Sun,Closed Circuit,14 Apr 24,14:00,Support Race- Open,National B,Band 3,"1st, 2nd, 3rd, Elite"
376,376,300824,Scottish Student Cycling Criterium Championships 2024 with Support Events,14/04/24,Sun,Closed Circuit,14 Apr 24,15:00,Support Race 2/3/4 Female,Regional A,Band 4,"2nd, 3rd, 4th, Junior, N/A"
377,377,300824,Scottish Student Cycling Criterium Championships 2024 with Support Events,14/04/24,Sun,Closed Circuit,14 Apr 24,15:50,Support Race Open Cat 4,Regional C+,Band 5,"4th, N/A"
379,379,301002,Schils - PDQ Airspares Circuit Races (Cancelled),14/04/24,Sun,Closed Circuit,14 Apr 24,10:00,4,Regional C+,,4th
380,380,301002,Schils - PDQ Airspares Circuit Races (Cancelled),14/04/24,Sun,Closed Circuit,14 Apr 24,11:20,E123,National B,,"1st, 2nd, 3rd, Elite"
381,381,301002,Schils - PDQ Airspares Circuit Races (Cancelled),14/04/24,Sun,Closed Circuit,14 Apr 24,13:15,234,Regional A,,"2nd, 3rd, 4th, A, N/A"
383,383,304012,Kalas Cycling Classic Ooijpolder,14/04/24,Sun,Road,14 Apr 24,09:00,Senior Men,Foreign National,Band 4,"1st, 2nd, 3rd, Elite"
385,385,295334,Monday Night Track League Round 14 2024,15/04/24,Mon,Track League,15 Apr 24,19:00,Junior Entry,Regional C,,Junior
386,386,295334,Monday Night Track League Round 14 2024,15/04/24,Mon,Track League,15 Apr 24,19:00,Masters entry,Regional C,,"1st, 2nd, 3rd, 4th, Elite"
387,387,295334,Monday Night Track League Round 14 2024,15/04/24,Mon,Track League,15 Apr 24,19:00,Senior Entry (2/3/4/W/V),Regional C,,"2nd, 3rd, 4th, Junior"
388,388,295334,Monday Night Track League Round 14 2024,15/04/24,Mon,Track League,15 Apr 24,19:00,Sprinters Group,Regional C,,"A, B, Junior"
389,389,295334,Monday Night Track League Round 14 2024,15/04/24,Mon,Track League,15 Apr 24,19:00,Youth Entry,Youth Only,,"A, B, C, D, E"
391,391,298826,Reading Track League 2024 #2 (Cancelled),15/04/24,Mon,Track League,15 Apr 24,19:00,All riders,Regional C,,"1st, 2nd, 3rd, 4th, A, B, C, D, E, Elite, Junior, N/A"
393,393,294674,Bike Shed Racing at Thruxton with Pronto Bikes - Round 2,16/04/24,Tue,Closed Circuit,16 Apr 24,18:30,E/1/2/3 Open,Regional C+,Band 5,"1st, 2nd, 3rd, Elite, Junior"
394,394,294674,Bike Shed Racing at Thruxton with Pronto Bikes - Round 2,16/04/24,Tue,Closed Circuit,16 Apr 24,18:31,3/4 Open,Regional C+,Band 5,"3rd, 4th, Junior"
395,395,294674,Bike Shed Racing at Thruxton with Pronto Bikes - Round 2,16/04/24,Tue,Closed Circuit,16 Apr 24,18:32,E/1/2/3/4 Women,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior"
397,397,295923,Maindy Flyers Freewheel League 2024 Round 2/3,16/04/24,Tue,Closed Circuit,16 Apr 24,17:00,Youth A Girls,Youth Only,Band 5 (<10 Entrants),A
398,398,295923,Maindy Flyers Freewheel League 2024 Round 2/3,16/04/24,Tue,Closed Circuit,16 Apr 24,17:00,Youth A Open,Youth Only,Band 5 (<10 Entrants),A
399,399,295923,Maindy Flyers Freewheel League 2024 Round 2/3,16/04/24,Tue,Closed Circuit,16 Apr 24,17:00,Youth B Girls,Youth Only,Band 5 (<10 Entrants),B
400,400,295923,Maindy Flyers Freewheel League 2024 Round 2/3,16/04/24,Tue,Closed Circuit,16 Apr 24,17:00,Youth B Open,Youth Only,Band 5,B
401,401,295923,Maindy Flyers Freewheel League 2024 Round 2/3,16/04/24,Tue,Closed Circuit,16 Apr 24,17:00,Youth C Boys,Youth Only,,C
402,402,295923,Maindy Flyers Freewheel League 2024 Round 2/3,16/04/24,Tue,Closed Circuit,16 Apr 24,17:00,Youth C Girls,Youth Only,Band 5 (<10 Entrants),C
403,403,295923,Maindy Flyers Freewheel League 2024 Round 2/3,16/04/24,Tue,Closed Circuit,16 Apr 24,17:00,Youth D Boys,Youth Only,Band 5,D
404,404,295923,Maindy Flyers Freewheel League 2024 Round 2/3,16/04/24,Tue,Closed Circuit,16 Apr 24,17:00,Youth D Girls,Youth Only,Band 5 (<10 Entrants),D
405,405,295923,Maindy Flyers Freewheel League 2024 Round 2/3,16/04/24,Tue,Closed Circuit,16 Apr 24,17:00,Youth E Boys,Youth Only,Band 5 (<10 Entrants),E
406,406,295923,Maindy Flyers Freewheel League 2024 Round 2/3,16/04/24,Tue,Closed Circuit,16 Apr 24,17:00,Youth E Girls,Youth Only,Band 5 (<10 Entrants),E
408,408,296530,Miche West Thames League RND 1,16/04/24,Tue,Closed Circuit,16 Apr 24,09:00,Miche West Thames league Womens 4th cat,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior, N/A"
409,409,296530,Miche West Thames League RND 1,16/04/24,Tue,Closed Circuit,16 Apr 24,18:30,4th Cat only,Regional C+,Band 5,4th
410,410,296530,Miche West Thames League RND 1,16/04/24,Tue,Closed Circuit,16 Apr 24,19:05,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite"
411,411,296530,Miche West Thames League RND 1,16/04/24,Tue,Closed Circuit,16 Apr 24,19:06,3rd Cat only,Regional C+,Band 5,3rd
413,413,297635,SACA Salt Ayre PAPERVELO Tuesday Series Round 01 by Cog Set Papyrus,16/04/24,Tue,Closed Circuit,16 Apr 24,18:30,25 lap handicap,Regional C+,Band 5,"1st, 2nd, 3rd, 4th, Elite, Junior"
415,415,297814,Ride Flux Spring Crit series #2,16/04/24,Tue,Closed Circuit,16 Apr 24,18:30,1/2/3/4/J Women,Regional C+,Band 5 (<10 Entrants),"1st, 2nd, 3rd, 4th"
416,416,297814,Ride Flux Spring Crit series #2,16/04/24,Tue,Closed Circuit,16 Apr 24,18:30,3/4 category,Regional C+,Band 5,"3rd, 4th, Junior"
417,417,297814,Ride Flux Spring Crit series #2,16/04/24,Tue,Closed Circuit,16 Apr 24,19:15,E/1/2/3,Regional C+,Band 5,"1st, 2nd, 3rd, Elite, Junior"
419,419,298571,Dulwich Paragon CC Crystal Palace Crits - 2024 YOUTH ONLY RACE RACE 1 16th April 2024,16/04/24,Tue,Closed Circuit,16 Apr 24,18:45,U16 Open,Youth Only,Band 5,A
420,420,298571,Dulwich Paragon CC Crystal Palace Crits - 2024 YOUTH ONLY RACE RACE 1 16th April 2024,16/04/24,Tue,Closed Circuit,16 Apr 24,18:45,U16 Girls,Youth Only,Band 5 (<10 Entrants),A
421,421,298571,Dulwich Paragon CC Crystal Palace Crits - 2024 YOUTH ONLY RACE RACE 1 16th April 2024,16/04/24,Tue,Closed Circuit,16 Apr 24,18:45,U14 Open,Youth Only,Band 5,B
